uuid,user_age,device,computer_time,target_object_id,misses,movement_time,index_difficulty
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,9,0,0.700,0.700
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,7,0,0.816,2.442
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,17,0,0.867,2.216
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,12,0,0.933,2.540
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,18,0,0.667,1.163
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,3,0,0.683,1.837
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,21,0,0.950,3.631
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,4,0,0.817,3.536
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,6,0,0.850,3.863
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,0,0,0.767,1.999
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,22,0,1.116,2.360
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,5,0,0.933,1.636
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,8,0,0.700,2.261
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,13,0,0.683,1.720
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,14,0,0.734,1.277
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,15,0,0.717,1.153
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,1,0,0.683,2.195
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,11,0,0.817,2.759
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,2,0,0.733,1.513
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,19,0,0.867,3.550
90c28bf9-8965-49e5-a12c-f12497dcd417,25,Trackpad,5,20,0,0.566,1.238
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,22,0,0.862,1.991
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,2,0,0.590,2.146
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,10,0,0.843,3.365
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,16,0,0.706,2.643
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,6,0,0.885,3.834
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,14,0,0.809,1.869
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,15,0,0.665,1.196
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,8,0,0.620,1.534
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,9,0,0.683,2.103
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,1,0,0.677,1.950
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,0,0,0.619,1.358
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,18,0,0.688,1.987
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,19,0,0.742,1.592
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,12,0,0.636,1.640
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,5,0,0.575,1.011
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,13,0,0.668,1.830
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,11,0,0.780,1.921
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,3,0,0.628,1.568
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,7,0,0.545,1.483
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,17,0,0.819,2.173
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,20,0,0.651,2.414
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,4,0,0.775,3.387
d1e3e86c-5bdf-474c-bf88-1f2a5b849689,24,Mouse,7,21,0,0.710,3.647
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,18,0,1.598,2.097
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,22,0,0.819,2.073
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,4,0,1.015,3.750
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,5,0,0.611,0.912
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,1,0,0.528,1.399
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,0,1,0.980,1.467
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,15,0,0.945,4.044
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,19,0,0.868,3.758
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,16,0,0.799,2.686
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,9,0,0.743,1.035
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,14,1,1.536,3.383
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,21,0,0.931,2.597
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,20,0,0.583,1.215
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,8,0,0.890,2.343
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,10,0,2.390,3.756
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,3,0,0.660,1.546
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,6,0,0.944,3.043
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,7,0,0.528,0.793
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,17,0,0.855,2.182
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,13,0,0.785,2.980
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,12,0,0.632,1.572
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,2,0,0.549,1.674
6bfe0cc4-f797-4b53-8339-e4dc4e1ca174,23,Mouse,7,11,1,1.772,2.217
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,17,0,0.917,2.463
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,4,0,1.001,3.281
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,12,0,0.916,2.751
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,0,0,1.000,2.144
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,21,0,1.033,3.811
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,14,0,1.035,2.256
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,13,0,0.683,0.842
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,9,0,0.816,1.813
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,2,0,0.733,1.515
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,3,0,0.783,0.994
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,16,0,1.318,3.877
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,19,1,1.366,3.045
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,5,0,0.850,2.074
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,8,0,0.818,2.246
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,11,0,0.716,2.436
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,1,0,1.267,1.977
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,10,0,1.032,3.164
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,20,0,0.651,1.613
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,7,0,0.767,2.110
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,15,0,0.766,2.417
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,18,0,0.718,1.619
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,22,0,0.734,2.088
8aa6b7fa-8280-482d-974e-9c8df092f373,24,Trackpad,5,6,1,1.181,2.887
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,4,1,3.363,4.210
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,11,5,6.643,1.839
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,17,1,0.867,1.359
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,20,0,0.781,2.301
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,22,0,0.528,1.468
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,6,0,0.588,2.975
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,16,0,0.896,3.490
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,19,0,0.782,3.022
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,5,0,0.655,2.116
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,18,0,0.521,1.230
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,10,0,0.642,2.625
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,21,0,0.600,3.010
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,15,0,0.619,2.730
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,3,0,0.472,1.783
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,7,0,0.540,1.526
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,0,0,0.490,2.252
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,9,0,0.443,1.658
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,14,0,0.800,3.382
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,12,1,0.879,2.228
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,8,0,0.497,1.841
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,1,0,0.466,2.175
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,13,0,0.540,2.260
71a9bf81-f720-4655-8f6f-4f6728e37dd2,26,Mouse,6,2,0,0.424,1.927
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,5,1,2.836,2.615
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,16,0,0.612,2.999
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,15,0,0.751,4.249
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,0,0,0.813,2.465
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,12,0,0.570,2.346
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,6,0,0.551,2.094
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,8,0,0.448,1.453
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,14,0,0.703,1.830
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,1,0,0.594,2.053
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,11,0,0.552,2.459
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,10,0,0.612,1.720
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,13,0,0.534,2.307
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,2,0,0.508,1.837
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,17,0,0.649,2.335
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,3,0,0.582,2.023
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,19,0,0.612,3.915
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,9,0,0.624,0.871
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,7,0,0.636,2.472
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,18,0,0.504,1.528
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,21,0,0.835,3.665
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,22,0,0.431,0.773
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,20,0,0.478,1.770
3527f0ed-bd6c-4e87-848c-41901af06c1c,26,Mouse,6,4,0,0.680,3.346
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,19,0,1.500,3.854
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,15,0,0.958,3.670
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,7,0,0.625,1.356
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,8,0,0.572,1.016
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,5,0,0.707,1.543
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,3,0,0.709,1.213
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,22,0,0.875,2.415
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,10,0,0.879,3.598
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,0,0,0.654,1.818
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,6,0,0.913,3.382
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,2,0,0.496,1.582
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,9,0,0.670,1.805
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,11,0,0.622,1.244
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,1,0,0.574,2.123
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,17,0,0.630,2.120
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,12,0,0.766,2.531
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,16,0,1.042,3.305
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,4,0,0.800,3.105
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,18,0,0.566,1.328
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,14,2,4.967,3.284
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,21,0,0.783,2.532
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,13,0,0.488,1.424
f09d342e-19d6-47f5-a6c3-7b7c11498649,23,Mouse,9,20,0,0.541,1.572
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,2,1,1.860,2.846
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,13,0,1.234,2.334
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,8,0,0.922,1.645
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,17,0,1.542,2.406
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,5,0,1.241,1.761
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,0,0,0.928,1.359
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,12,0,1.538,2.243
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,18,0,0.920,1.134
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,19,0,1.228,2.124
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,3,0,1.236,1.763
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,6,0,1.235,2.870
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,20,0,0.927,1.903
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,15,0,1.252,3.229
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,14,0,1.239,1.043
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,11,0,1.231,2.137
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,4,1,2.450,2.709
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,16,0,1.232,2.821
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,7,0,1.239,2.763
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,22,0,1.245,2.056
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,21,0,1.228,2.178
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,1,0,1.245,2.380
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,10,0,1.240,2.902
47b47389-5857-4d06-9e78-2d8f40dd0a4c,24,Mouse,7,9,0,1.219,0.761
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,7,0,1.423,2.827
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,4,0,0.922,3.768
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,19,0,1.034,3.113
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,21,0,0.700,2.970
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,13,0,0.538,1.318
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,6,0,0.707,2.165
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,18,0,0.670,1.391
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,22,0,0.551,2.018
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,8,0,0.545,2.137
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,5,0,0.673,1.489
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,12,1,1.149,1.613
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,1,0,0.578,2.025
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,17,0,0.777,2.048
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,14,0,0.839,3.555
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,16,0,0.793,3.811
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,2,0,0.623,1.891
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,10,0,0.680,3.226
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,9,0,0.514,0.681
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,15,0,0.680,4.008
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,3,0,0.521,1.777
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,11,0,0.817,2.584
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,0,0,0.674,1.984
9443b4dc-66a2-47a4-92a8-39ccd2bf4a36,25,Mouse,12,20,0,0.610,2.454
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,16,0,24.554,4.203
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,12,0,4.517,2.707
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,5,0,0.993,1.035
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,4,0,0.965,2.932
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,2,0,1.622,1.453
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,0,0,0.868,2.273
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,13,0,0.889,2.653
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,8,1,3.417,1.605
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,19,0,1.035,3.657
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,7,0,2.535,2.255
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,17,1,0.944,2.237
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,14,6,2.111,3.571
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,22,1,0.660,1.469
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,15,0,0.618,2.110
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,18,1,0.743,1.632
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,11,0,0.472,1.659
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,10,1,0.799,1.513
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,6,2,1.132,2.928
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,9,2,0.854,1.734
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,3,0,0.646,1.695
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,1,0,0.423,2.391
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,21,0,0.521,3.576
fa2558fd-5af8-495d-9bd1-cc550f0964cb,22,Mouse,5,20,0,0.375,1.275
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,3,1,1.318,2.624
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,19,0,0.968,3.984
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,10,0,0.721,2.553
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,15,0,0.843,3.839
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,8,0,0.604,1.559
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,16,0,0.962,3.938
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,0,0,0.720,2.449
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,1,0,0.612,1.566
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,2,0,0.482,0.653
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,4,0,0.841,3.509
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,20,0,0.601,2.252
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,5,0,0.630,1.931
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,12,0,0.771,1.489
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,17,0,0.720,1.831
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,11,0,0.846,1.984
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,22,0,0.603,1.685
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,18,1,1.373,1.567
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,14,0,1.013,3.347
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,13,0,0.745,0.934
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,21,0,0.870,2.045
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,6,0,0.874,3.073
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,9,0,0.722,1.690
a30bdd30-aa85-4ac2-8cce-51e0c736ef0e,24,Mouse,6,7,0,0.736,2.382
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,3,1,3.700,2.936
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,20,0,0.616,2.554
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,11,1,1.051,1.494
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,10,0,0.583,1.330
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,9,0,0.516,0.767
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,2,0,0.517,1.525
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,12,0,0.584,1.812
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,18,0,0.583,1.189
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,19,0,0.600,2.448
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,7,0,0.533,2.244
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,0,0,0.667,2.176
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,21,0,0.800,3.819
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,5,0,0.622,1.677
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,4,0,0.561,2.732
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,14,0,0.734,3.713
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,1,0,0.567,2.058
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,8,0,0.566,2.227
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,22,0,0.583,1.909
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,17,0,0.600,2.217
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,13,0,0.617,2.981
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,16,0,0.750,3.666
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,15,1,1.033,4.279
ed4d7672-6763-4951-a41d-3774225dea19,31,Mouse,2,6,1,1.050,2.511
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,0,0,2.092,3.032
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,13,0,1.332,2.628
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,4,0,1.209,3.501
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,10,0,1.133,2.786
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,14,0,1.217,3.185
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,7,0,0.758,1.060
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,9,0,1.200,1.942
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,3,0,1.042,1.688
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,6,0,0.900,2.763
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,5,0,0.625,0.991
044db93c-82bc-48f1-aac1-fa16380fe30e,56,Mouse,6,12,0,0.900,1.247
